iris;co2_pi_c;dens;pwd;ind;n;prix;snv;labiris;labcom;com;co2_pi_p
132080601;0.34400848017536734;43.48076923076923;69.58829057938964;2261;13;7103.140558447704;27775.895488721806;Port de la Pointe Rouge;Marseille 8e Arrondissement;13208;0.25161805467578646
132080602;0.38058218749461803;42.54545454545455;82.98584401709402;1872;11;4207.156433978133;27707.22745726496;Marseilleveyre;Marseille 8e Arrondissement;13208;0.2445215892250219
132080603;0.4433367855039458;65.14583333333333;120.82167412855772;1563.5;6;3406.5459423205903;26493.46945954589;Les Tours Granados;Marseille 8e Arrondissement;13208;0.3204668454558889
132080604;0.34904145192165803;43.982142857142854;63.030907429963456;1231.5;7;3303.3934634974535;24050.685099472186;Roy d'Espagne Chabrier;Marseille 8e Arrondissement;13208;0.19643510692538288
132080701;0.2786117374236545;181.45833333333334;184.90760619977036;2177.5;3;4034.555848724714;25806.538507462687;Turcat Méry;Marseille 8e Arrondissement;13208;0.07528733506361239
132080702;0.2656081360740992;245.09375;245.21492094861657;3921.5;4;3802.870779385631;23244.11000892516;Roger Renzo;Marseille 8e Arrondissement;13208;0.07906097868039305
132080703;0.25395713092108413;148.575;186.80937657748612;2971.5;5;4649.220408163265;23011.278007740202;Rabatau;Marseille 8e Arrondissement;13208;0.09055025177588415
132080704;0.2599860566576816;176.65625;186.78624181850344;2826.5;4;3667.7769886363635;23231.818503449496;Louvain;Marseille 8e Arrondissement;13208;0.09635578755100406
132080801;0.3327074904723459;68.140625;132.53568562256362;2180.5;8;3222.3679015784587;20355.57578537033;Parc Chanot;Marseille 8e Arrondissement;13208;0.09603638254392313
132080802;0.26284795722347576;208.1875;264.66875562894023;1665.5;2;4535.714285714285;21270.1473431402;Grand Saint-Giniez;Marseille 8e Arrondissement;13208;0.09119286724290422
132080803;0.30369911602594196;89.97916666666667;105.84466890483908;2159.5;6;4914.836252856055;27148.475619356333;Orado-Carmagnole;Marseille 8e Arrondissement;13208;0.11221312545082704
132080804;0.34237626742630617;83.640625;147.90068653091726;2676.5;8;4231.105301117923;23843.622305249395;Milan-Gabès;Marseille 8e Arrondissement;13208;0.13186730031445457
132080805;0.2872843433977936;177.28125;185.77492067689053;2836.5;4;4305.4413663236255;29599.372466067336;Mermoz-Grand Pavois;Marseille 8e Arrondissement;13208;0.097036271031892
132080806;0.34561385274636125;45.520833333333336;67.54078947368421;1092.5;6;6087.213537117904;34741.357162471395;Provence-Île-de-France;Marseille 8e Arrondissement;13208;0.1642503723024279
132080901;0.3361740363051547;54.2625;75.79921101128772;2170.5;10;4948.582633053221;26422.428011978805;La Sérane;Marseille 8e Arrondissement;13208;0.16729255070471075
132080902;0.3225304692828181;84.5;117.11704881656804;2028;6;4918.363387978142;26320.844773175544;Haïfa-Bartoli;Marseille 8e Arrondissement;13208;0.16362936052193827
132080903;0.3277205024415054;67.06944444444444;69.76291675295091;2414.5;9;4915.762626262626;28272.46957962311;Barral-Bonnet;Marseille 8e Arrondissement;13208;0.15747556358307596
132080904;0.3514807510599547;85.33333333333333;106.75872802734375;2048;6;4132.645918674699;29664.673565269106;Le Corbusier;Marseille 8e Arrondissement;13208;0.12084617024999504
132080905;0.33720221326864425;41;101.70232046070461;1476;9;4414.200385356455;25425.969579945802;Huveaune-Clot-Bey;Marseille 8e Arrondissement;13208;0.1407660408067414
132081001;0.32257477688690706;56.578125;68.86671499585749;1810.5;8;4679.576470588236;27215.30118751726;Zénatti-Floralia;Marseille 8e Arrondissement;13208;0.18245688731783474
132081002;0.32168953734599265;77.675;84.0948664306405;3107;10;5235.688319427891;26779.7568715803;Goumier-Berneix;Marseille 8e Arrondissement;13208;0.16803778978394507
132081003;0.3497996737477773;61.142857142857146;74.51117114485982;1712;7;4644.486579754601;29088.57400700934;Antilles Résidence;Marseille 8e Arrondissement;13208;0.20954111268233783
132081004;0.27040008451158676;64.78125;87.38452725518573;1036.5;4;4005.5437665782492;19607.459237819585;Centre Vie Bonneveine;Marseille 8e Arrondissement;13208;0.1445078899982376
132090101;0.36210673870370286;40.38392857142857;64.49698761883705;2261.5;14;3952.234665611397;26383.48313066549;Beauvallon-Seigneurie;Marseille 9e Arrondissement;13209;0.18916132333137667
132090102;0.3329049144263776;38.99431818181818;76.73956360192335;3431.5;22;4676.286938981341;25088.236048375347;Morgiou-Hauts de Mazargues;Marseille 9e Arrondissement;13209;0.18130893417809404
132090103;0.4001911290569736;7.833333333333333;10.898936170212766;94;3;5079.3650793650795;32203.64893617021;Maison d'Arrêt;Marseille 9e Arrondissement;13209;0.22153707393452945
132090104;0.41285491870998037;9.78125;29.826677316293928;313;8;6363.636363636364;23449.61533546326;Calanque de Morgiou Partie Ouest;Marseille 9e Arrondissement;13209;0.20688493385655032
132090201;0.3954336869900975;38.375;71.50519735581528;2609.5;17;3769.3343891402715;28249.62525388005;Val des Bois;Marseille 9e Arrondissement;13209;0.23268681853339832
132090202;0.4257018449122871;54.208333333333336;73.26455611068408;2602;12;4496.834553440703;28455.037009992313;Village du Cabot-Campagne Berger;Marseille 9e Arrondissement;13209;0.20439382603573664
132090203;0.3885972547844382;123.8125;277.93999242806666;2971.5;6;3269.9286210892237;27297.61171125694;Allée des Pins;Marseille 9e Arrondissement;13209;0.1802087358347741
132090204;0.40350803346074743;76.5625;262.555663265306;2450;8;4013.809891808346;24570.861959183672;Valmante-Colline Saint-Joseph;Marseille 9e Arrondissement;13209;0.16474844524356805
132090301;0.35390065275871135;14.000000000000002;14.000000000000002;56.00000000000001;1;NA;NA;NA;NA;NA;NA
132090401;0.3204749813719822;63.22727272727273;82.37374191229331;2782;11;4360.8976980942825;27196.1103163192;Michelet-Blanc;Marseille 9e Arrondissement;13209;0.12773398190130048
132090402;0.32359741301622447;64.1590909090909;112.93185441020191;2823;11;4480.70797792273;23613.940347148426;La Verdière-Aiguier;Marseille 9e Arrondissement;13209;0.13965276318775835
132090403;0.4021903633351333;84.225;148.82142327100033;1684.5;5;3261.985559566787;27716.353814188187;Château-Sec-Montval;Marseille 9e Arrondissement;13209;0.17400808136856769
132090404;0.3688352529291412;91.9;121.4289309031556;1838;5;4059.918845315904;25708.470674646356;Valmante-Hespérides;Marseille 9e Arrondissement;13209;0.17317600871622377
132090405;0.3187449411944396;69.8125;93.34590420769919;1675.5;6;4429.98097412481;25681.637720083556;Mazargues Village;Marseille 9e Arrondissement;13209;0.1218109193744186
132090406;0.35029107020455;57.791666666666664;90.8785448209565;2080.5;9;4968.240343347639;26260.00485460226;Michelet-de Lattre;Marseille 9e Arrondissement;13209;0.17284332082600576
132090407;0.27227024501991415;109.35;124.68398491083676;2187;5;4763.474676089517;19476.009282121628;Martheline-La Soude;Marseille 9e Arrondissement;13209;0.10986881115961057
132090408;0.28554670343454824;99.08333333333333;114.67651387720774;1189;3;3666.723940435281;18617.9480235492;Lanciers-Cyclamens;Marseille 9e Arrondissement;13209;0.09271450984915706
132090409;0.4796968158566125;0.25;0.25;1;1;NA;NA;NA;NA;NA;NA
132090501;0.36493878317511436;139.55555555555554;712.3646496815288;5024;9;3941.453860640301;25250.036186305733;Parc des Cèdres-Panouse;Marseille 9e Arrondissement;13209;0.23534107487223607
132090502;0.4495220254980111;10.541666666666666;16.32312252964427;759;18;7553.509433962264;32648.17812911726;La Panouse;Marseille 9e Arrondissement;13209;0.336883901223897
132090503;0.36704703448101395;23.625;37.1494708994709;189;2;3194.6127946127945;22048.236507936508;La Rouvière;Marseille 9e Arrondissement;13209;0.289215441193272
132090601;0.4158702621125846;39.5625;78.75278655432683;2848.5;18;4434.238243295764;26630.25009654204;Lotissement Mireille-Clairval;Marseille 9e Arrondissement;13209;0.24569986624254894
132090602;0.4335706538896576;20.428571428571427;116.02469405594405;572;7;5428.571428571428;18805.557517482517;Domaine de Luminy;Marseille 9e Arrondissement;13209;0.23498986647460296
132090603;0.4591551178949948;4.8125;14.62391774891775;115.5;6;6596.190476190476;31550.593073593074;Calanque de Morgiou Partie Est;Marseille 9e Arrondissement;13209;0.10641012312238152
132090701;0.3151223872300447;55.28846153846154;96.6056956521739;2875;13;4463.806322674419;24967.49015652174;Bengale-Fontclair;Marseille 9e Arrondissement;13209;0.14509180626205803
132090702;0.30164389892431476;45.7875;72.13748976248976;1831.5;10;4903.252032520325;19789.652470652472;Sormiou-Cayolle;Marseille 9e Arrondissement;13209;0.17190150010356356
132090703;0.3679183533101836;21.928571428571427;73.93984120521172;1228;14;3250.8038194444443;23714.364169381108;Calanque de Sormiou;Marseille 9e Arrondissement;13209;0.22729240781738883
132090704;0.3685941760843967;39.57954545454545;71.25850559862188;1741.5;11;4424.661015118791;27702.369451622162;La Jarre-Roy d'Espagne;Marseille 9e Arrondissement;13209;0.17220999583678895
132090801;0.26568086393699236;74.58333333333333;152.62188081936685;2685;9;2606.119919285097;19879.52644320298;Métro Dromel;Marseille 9e Arrondissement;13209;0.10050264890344138
132090802;0.2589391456660925;150.4375;153.8968113834649;1203.5;2;2033.490909090909;18707.28408807644;La Pauline;Marseille 9e Arrondissement;13209;0.10797498067536172
132090803;0.3458570118721628;120.22916666666667;154.21298301854097;2885.5;6;2523.3604178757982;19906.015075376883;Romain Rolland-Claudel;Marseille 9e Arrondissement;13209;0.11016819438860946
132090804;0.3019777249789269;97.875;152.2335568326948;1174.5;3;3155.619982158787;23203.7343550447;Square Michelet;Marseille 9e Arrondissement;13209;0.12617741825132253
132090805;0.37834274436550647;69.40625;94.54496848266547;1110.5;4;3435.3932584269664;23125.280774425933;Cravache-Le Brix;Marseille 9e Arrondissement;13209;0.10388800646943513
132090806;0.3087997565036802;130.3125;158.46294964028775;2085;4;3571.247843588269;21109.884556354915;Jean Boin-Roseraie;Marseille 9e Arrondissement;13209;0.09314555182884386
132090807;0.39851962749957753;55.140625;61.281418248795696;1764.5;8;4556.284302963776;26285.465854349673;Vert Pré;Marseille 9e Arrondissement;13209;0.15507090353441344
132090808;0.37680734762844303;206.5;306.26383171912835;4130;5;2542.079816313142;18713.003777239708;Sévigné-Trioulet;Marseille 9e Arrondissement;13209;0.09517821807910512
132090809;0.359507358168029;25.044642857142858;48.95842245989305;1402.5;14;5034.646739130435;25952.203921568627;Les Hôpitaux-C.N.R.S.;Marseille 9e Arrondissement;13209;0.17794539301432089
132090901;0.4872506389933318;8.058333333333334;13.465486039296794;483.5;15;6851.9047619047615;28372.86039296794;Vaufrèges-Léon Lachamp;Marseille 9e Arrondissement;13209;0.23230948184382463
132090902;0.5063870381149533;1.4166666666666667;2.6029411764705888;51;9;NA;NA;NA;NA;NA;NA
132100101;0.2898020962741317;168.5625;192.81465517241378;1348.5;2;2691.885714285714;18184.30819428995;Mireille Lauze-Vert Clos;Marseille 10e Arrondissement;13210;0.08318352951471769
132100102;0.3315988356530976;113.55;134.0149163364157;2271;5;2920.1066568591395;18820.396389255835;Benjamin Delessert;Marseille 10e Arrondissement;13210;0.10525572415661123
132100103;0.24804958291412188;190.6875;270.7446055937944;4576.5;6;2655.787571766295;17873.25709603409;Saint-Jean-Curtel;Marseille 10e Arrondissement;13210;0.07681629848502301
132100104;0.26221915556861314;65.38392857142857;115.85038577085894;3661.5;14;3021.4883955600403;19029.73021985525;Aciéries-Curtel;Marseille 10e Arrondissement;13210;0.10547981856765005
132100201;0.25243689238517614;180;214.30497685185185;4320;6;3006.9840510366826;21141.84960648148;Toulon-Galinat;Marseille 10e Arrondissement;13210;0.0636647501386935
132100202;0.2680602978152264;73.4375;168.47340425531914;1175;4;NA;NA;NA;NA;NA;NA
132100301;0.26310192885284117;81.3125;94.10943504996156;1951.5;6;2722.8483184625943;21123.3142198309;Pont de Vivaux-Icard;Marseille 10e Arrondissement;13210;0.12818135302165506
132100302;0.2472049213653035;55.23076923076923;95.9758008356546;2872;13;2567.5014279588336;18337.949164345402;Hippodrome Vivaux;Marseille 10e Arrondissement;13210;0.1346587271530342
132100401;0.2810274558316152;67.9375;114.29327660226926;1630.5;6;2487.3123092573755;18789.561484207297;Gardanne-Fauvière;Marseille 10e Arrondissement;13210;0.1381784298920223
132100402;0.31237119413765485;67.4659090909091;91.52124389422268;2968.5;11;2959.9131419939577;22464.415091797204;Queyrel;Marseille 10e Arrondissement;13210;0.184680294317102
132100403;0.32255632995808703;84.5625;133.1280487804878;1353;4;2430.4851485148515;20866.132668144863;Château Saint-Cyr;Marseille 10e Arrondissement;13210;0.1963122154291978
132100404;0.3003381730164718;111.66666666666667;207.89141791044776;1340;3;4888.936170212766;15833.865671641792;Lycée Est-Saint-Cyr;Marseille 10e Arrondissement;13210;0.15038683645730017
132100405;0.3120619805869872;58.69444444444444;100.21456460009462;2113;9;3878.03031835206;20506.235163274963;Chanteperdrix-Trois Ponts;Marseille 10e Arrondissement;13210;0.19738962821738174
132100406;0.27531946037043903;76.66666666666667;98.7140625;1840;6;3292.1013094417644;20827.257228260867;Jardins-Saint-Thys;Marseille 10e Arrondissement;13210;0.18794715235311243
132100407;0.30271945076979007;79.57142857142857;92.45898788150808;2228;7;3023.4958448753464;22410.34937163375;Grands Pins;Marseille 10e Arrondissement;13210;0.1850953257947239
132100408;0.4019197306974275;16.51923076923077;71.8389115250291;859;13;3412.405128205128;25560.26437718277;Mont Rouvière;Marseille 10e Arrondissement;13210;0.26488667255802484
132100501;0.24594857311366966;232.375;335.0259324009324;2788.5;3;2458.285577841452;16734.679361663977;La Sauvagère-Sainte-Geneviève;Marseille 10e Arrondissement;13210;0.12176575574562427
132100502;0.3104245404341351;66.08333333333333;92.46910466582595;1586;6;2288.792270531401;22712.06759142497;Campagne La Rose;Marseille 10e Arrondissement;13210;0.19702644368133773
132100503;0.28672302757048573;91.6875;162.3331913201545;2200.5;6;2516.6161760503;19907.966007725514;La Sauvagère-Bellevue;Marseille 10e Arrondissement;13210;0.14148547171380982
132100504;0.35720247830223023;135.21875;150.15851051536862;2163.5;4;2870.6873479318733;23686.736122024497;La Marguerite;Marseille 10e Arrondissement;13210;0.1912971448494288
132100505;0.41112387536390693;78.1875;139.35511590727418;1251;4;2597.3539406345953;24614.049960031974;Castel Roc;Marseille 10e Arrondissement;13210;0.2705878816453051
132100506;0.296474361079677;66.38636363636364;162.5945309825402;2921;11;2777.3192798291125;20661.965011982196;Jean Perrin;Marseille 10e Arrondissement;13210;0.14137516770220251
132100601;0.26096870293943303;64.828125;153.27545794167267;2074.5;8;3101.9148936170213;19377.971993251384;Cabassud-Mireille Lauze;Marseille 10e Arrondissement;13210;0.10711706569751277
132100602;0.2674524963512283;99.80357142857143;142.62629719091075;2794.5;7;3275.434123222749;20614.431740919663;Mathurin-Timone;Marseille 10e Arrondissement;13210;0.07211372937442302
132100603;0.28171246645728437;15.666666666666666;27.41057180851064;376;6;2882.3793103448274;19979.053989361702;Cimetière Saint-Pierre;Marseille 10e Arrondissement;13210;0.15746781701970153
132110101;0.3782249608801688;13.878571428571428;23.605699948533196;1943;35;6114.535666218035;29650.20277920741;Les Accates;Marseille 11e Arrondissement;13211;0.30614459785412407
132110201;0.3673967895928686;32.9453125;37.566012568176426;2108.5;16;4447.872340425532;23562.723310410245;La Barasse;Marseille 11e Arrondissement;13211;0.2433000498387034
132110202;0.424391308575958;9.083333333333334;11.645642201834864;109;3;NA;NA;NA;NA;NA;NA
132110301;0.39316771146666074;19.03125;27.7858100711549;4567.5;60;5397.953890489914;28387.645561029007;Les Camoins;Marseille 11e Arrondissement;13211;0.31350968742939106
132110401;0.41618056445920737;14.425925925925926;20.807204749679077;1558;27;5870.926049300467;29502.901989730428;Éoures;Marseille 11e Arrondissement;13211;0.40281564733045044
132110501;0.3243588261536271;37.770833333333336;53.78017558374701;2719.5;18;3783.2075471698113;20991.04357418643;La Millière;Marseille 11e Arrondissement;13211;0.2645770114640129
132110502;0.42129881738082436;4;4.4609375;64;4;4057.1428571428573;22076.0609375;Les Collines de la Millière;Marseille 11e Arrondissement;13211;0.5217280410509336
132110601;0.21928261931548876;390.18749999999994;643.3794850232259;3121.4999999999995;2;2423.2876712328766;13576.270863366972;Air Bel-Clémentine;Marseille 11e Arrondissement;13211;0.0743206748529292
132110602;0.21553640619761927;35.55;42.28938115330521;711;5;2865.8536585365855;13804.941772151898;Air Bel-Pommeraie;Marseille 11e Arrondissement;13211;0.1376896761902354
132110603;0.2953828531167425;116.59375;160.3078598231037;1865.5;4;2604.5535714285716;20780.71374966497;La Grognarde;Marseille 11e Arrondissement;13211;0.16801214270988113
132110604;0.3000053158556609;73.32142857142857;99.2909766195811;2053;7;3470.5401234567903;21448.23312226011;Pommeraie-Saint-Jean;Marseille 11e Arrondissement;13211;0.1706585274543845
132110605;0.2954777385371289;101.125;191.87731767614338;1618;4;1955.1101846337106;19265.326885043265;La Mazenode;Marseille 11e Arrondissement;13211;0.11824979310748637
132110606;0.293701751614221;41.45192307692308;80.30065530039434;2155.5;13;2149.1169354838707;18873.036232892602;Bel Ombre;Marseille 11e Arrondissement;13211;0.18330461649285498
132110607;0.3125569040996164;98.625;100.16587452471482;1183.5;3;2773.1100478468898;22731.014195183776;Campanules-Faïenciers;Marseille 11e Arrondissement;13211;0.17801112218311377
132110608;0.2830880413329911;159.525;174.8646959724181;3190.5;5;2639.1859317153435;20345.0682651622;Sainte-Madeleine;Marseille 11e Arrondissement;13211;0.1774388581570237
132110609;0.268358171686997;73.225;159.08129907818372;1464.5;5;3862.299465240642;20137.414339364972;William Booth;Marseille 11e Arrondissement;13211;0.18226934980712636
132110701;0.3197430343758425;56.9875;96.09807523579732;2279.5;10;2869.7018012008007;19526.034481245886;Saint-Marcel Haut;Marseille 11e Arrondissement;13211;0.19829209084059632
132110702;0.29502284469434353;52.416666666666664;88.34509141494436;1258;6;2224.223163841808;18718.846025437204;Saint-Marcel Village;Marseille 11e Arrondissement;13211;0.15457201041763532
132110703;0.32555952134399446;57.979166666666664;84.84248113546532;1391.5;6;4223.780487804878;20548.927272727273;Collet des Comtes;Marseille 11e Arrondissement;13211;0.19864043501199613
132110704;0.30514215835337405;25.83783783783784;68.7810538702929;3824;37;3799.7409554140127;20198.982923640167;Les Libérateurs;Marseille 11e Arrondissement;13211;0.21988945539840055
132110705;0.31291394163976566;19.15625;29.899333877107125;919.5;12;2643.395657418577;19090.860358890703;Z.I. Saint-Marcel;Marseille 11e Arrondissement;13211;0.17721665276847864
132110706;0.3859032161564926;8.265625;20.448251417769377;264.5;8;2714.285714285714;22509.955765595463;Les Collines de Saint-Marcel;Marseille 11e Arrondissement;13211;0.2915366483695101
132110801;0.42075681077633503;14.390243902439025;25.831408898305085;2360;41;5156.693430656935;27172.255211864405;Saint-Menet;Marseille 11e Arrondissement;13211;0.3296583214076043
132110802;0.414874559530359;6.108695652173913;18.896129893238435;562;23;5995.942275042445;24676.038612099645;Z.I. Saint-Menet;Marseille 11e Arrondissement;13211;0.32288307335122407
132110901;0.47877458799874995;6.786290322580645;10.26299762329174;841.5;31;6660.880829015544;30003.35935828877;La Treille;Marseille 11e Arrondissement;13211;0.43273740694940155
132111001;0.32554010886462903;64.65;80.84928460943541;1293;5;3719.7901049475263;18887.889559164734;Lanfranchi-Bonfort;Marseille 11e Arrondissement;13211;0.18730416319280718
132111002;0.345785730130583;77.675;173.7732941744448;1553.5;5;3711.4349775784754;18016.24827808175;Heckel;Marseille 11e Arrondissement;13211;0.21007000818755028
132111003;0.327657047328181;138.60714285714286;283.6214570986858;3881;7;2447.2549019607845;19505.76405565576;Michelis-Saint-Jacques;Marseille 11e Arrondissement;13211;0.17379368189617267
132111004;0.3807593895930712;17.732142857142858;89.61341893252771;496.50000000000006;7;2628.6936936936936;23787.03947633434;Les Hauts de Saint-Jacques;Marseille 11e Arrondissement;13211;0.27164510995795194
132111005;0.2510409413248199;109.54166666666667;158.49415176873336;1314.5;3;2452.830188679245;13690.002358311147;Néréides-Bosquet;Marseille 11e Arrondissement;13211;0.17752907391157874
132111101;0.3294873217896381;19.43125;44.8232550659376;3109;40;4766.280991735537;26837.102991315536;Valentine Village;Marseille 11e Arrondissement;13211;0.21443131256464873
132111102;0.3162871157534481;8.11111111111111;18.800941780821915;292;9;2395.8333333333335;24180.33801369863;Centres Commerciaux la Valentine;Marseille 11e Arrondissement;13211;0.24752182178658172
132120101;0.3699538611431746;36.05514705882353;98.66165748954828;4903.5;34;4583.865448188175;23838.89097583359;Mirabelle-Anémones;Marseille 12e Arrondissement;13212;0.2591525961249267
132120102;0.29014497896648034;88.32142857142857;149.23079255964416;2473;7;2475.531263664189;19952.335826930852;Les Comtes-Eydalin;Marseille 12e Arrondissement;13212;0.18941189608830536
132120103;0.2974058959792271;74.875;179.0839130031534;2695.5;9;3292.5810473815463;18520.42715637173;La Grande Bastide Cazaulx;Marseille 12e Arrondissement;13212;0.18411979611944207
132120201;0.35568104489807095;67.8046875;137.87266678188732;4339.5;16;3731.0016561775424;23674.17425970734;Dessuard-Rosière;Marseille 12e Arrondissement;13212;0.20610053131381137
132120202;0.36462306573738895;72.6875;124.88608586168773;4070.5;14;3502.8277446197994;24857.619727306228;Fourragère-Borromées-Vendôme;Marseille 12e Arrondissement;13212;0.2275976648064813
132120301;0.2955341912938852;43.25;56.35820086705202;1384;8;4022.739244951712;25589.585476878612;Petit Bosquet;Marseille 12e Arrondissement;13212;0.2077861463149149
132120302;0.3229998175144139;60.19444444444444;91.3592524227042;2167;9;4075.3251833740833;27469.606137517305;Prés Fleuris;Marseille 12e Arrondissement;13212;0.20822007838240342
132120303;0.35603217035877804;34.92261904761905;50.986897051303906;2933.5;21;4518.809910641755;28303.671961820353;Plateau de Montolivet;Marseille 12e Arrondissement;13212;0.26975146177549636
132120304;0.2790032797944279;77.04166666666667;190.77891202451775;2773.5;9;2495.337868480726;18841.12049756625;Bois Lemaître;Marseille 12e Arrondissement;13212;0.21930533023615995
132120305;0.3245254946976485;54.5;58.586066513761466;2180;10;4074.29706601467;25232.537385321102;Sénafrica;Marseille 12e Arrondissement;13212;0.26275152518846406
132120401;0.3229972152598906;42.71590909090909;57.11881484437351;1879.5;11;4147.145514950166;27386.695716945997;Bois Luzy-Jean Rameau;Marseille 12e Arrondissement;13212;0.23806138382997313
132120402;0.2926419127696783;73.55357142857143;79.64848871085215;2059.5;7;5050.060999606454;26436.998203447438;Saint-Barnabé-Montaigne-Orangerie;Marseille 12e Arrondissement;13212;0.171042463622903
132120403;0.2838348605550835;48.611111111111114;51.96142857142857;1750;9;5375.165757448594;30048.703599999997;Hagueneau-Garoutte;Marseille 12e Arrondissement;13212;0.1984059706393619
132120404;0.26278452582673173;137.39583333333334;220.25297573919636;3297.5;6;3172.686116700201;20291.60054586808;Pervenches-Provence-Hopkinson;Marseille 12e Arrondissement;13212;0.11424777607673775
132120405;0.2695161178850031;80.09375;131.116708934842;1281.5;4;2966.699685534591;24286.635349200154;Hespérides-Haïti;Marseille 12e Arrondissement;13212;0.12804679627136745
132120406;0.30153305690133075;55.916666666666664;73.1465474416294;2013;9;5189.850706119704;27812.58564331843;Gasquy-Hugues-Garlaban;Marseille 12e Arrondissement;13212;0.17286594021419924
132120501;0.29666221726682457;40.22115384615385;91.13847716949557;4183;26;3489.839287765652;23357.36081759503;Saint-Jean du Désert;Marseille 12e Arrondissement;13212;0.17802711096870155
132120601;0.311537975584966;89.375;140.47109557109556;2145;6;3153.6436950146626;23588.098834498833;Les Bougainvilliers;Marseille 12e Arrondissement;13212;0.2197908106520876
132120602;0.34036137954452267;42.6171875;57.99246104491292;2727.5;16;4310.867739678097;26846.412025664526;La Comtesse;Marseille 12e Arrondissement;13212;0.2591080864098749
132120603;0.3585583259762491;40.50892857142857;46.2269947101609;2268.5;14;5172.21059308595;27732.959929468812;Beaumont;Marseille 12e Arrondissement;13212;0.2722625295068762
132120604;0.36749751337848846;41.675;62.49207658468306;2500.5;15;3981.499628252788;25804.037632473504;Rougemont-Les Amandiers;Marseille 12e Arrondissement;13212;0.26304847539618925
132120701;0.385693348950758;16.431372549019606;42.39603221957041;3352;51;4817.064833005894;26906.75718973747;Enco de Botte;Marseille 12e Arrondissement;13212;0.27635946889527324
132120702;0.3946943152466855;23.794354838709676;54.78573546856464;2950.5;31;4446.953594176524;28342.508591764104;Esperanza;Marseille 12e Arrondissement;13212;0.2882855616706071
132130102;0.3635144031863047;25.960714285714285;53.17593547943321;3634.5;35;4545.163247164337;24166.004704911265;Château-Gombert-Technopole;Marseille 13e Arrondissement;13213;0.14811802334928617
132130103;0.34606973386162576;26.733870967741936;51.70128205128205;3315;31;4149.109911678116;25028.89508295626;Château-Gombert-Fumade;Marseille 13e Arrondissement;13213;0.16671392168848415
132130201;0.34094264908202493;49.84027777777778;130.44790650689703;3588.5;18;3476.5881367292227;22700.61822488505;Les Vieux Cyprès;Marseille 13e Arrondissement;13213;0.1861521686203369
132130202;0.32128236479916517;67;139.60835246842709;3484;13;3588.49544849197;17744.777267508613;Delprat;Marseille 13e Arrondissement;13213;0.1650352880233479
132130301;0.22230878181832428;95.95833333333333;285.37966782457664;2303;6;2285.714285714286;12766.389795918367;Oliviers-Lauriers;Marseille 13e Arrondissement;13213;0.106730392456415
132130302;0.252712145340366;119.96428571428571;180.09809467103304;3359;7;2292.740243902439;17837.03143792795;Malpasse-Roubaix;Marseille 13e Arrondissement;13213;0.1114897670525454
132130303;0.2776903796267235;55.67857142857143;120.8658996151379;3118;14;2597.0602645761883;17892.975817831943;Tilleuls-Valmont;Marseille 13e Arrondissement;13213;0.13517413877466344
132130304;0.22903826027610005;314.25;314.25;1257;1;NA;12521.457597454255;Les Cèdres-Cyprès;Marseille 13e Arrondissement;13213;0.09430183542908067
132130401;0.4202429316221658;11.6015625;15.416161616161617;1485;32;5529.792919171677;29303.620202020204;Les Médecins;Marseille 13e Arrondissement;13213;0.3291228921139709
132130501;0.4522557664851317;14.358333333333333;26.039683691236217;1723;30;4467.113395638629;27809.634764944865;Les Mourets;Marseille 13e Arrondissement;13213;0.3107243384019098
132130601;0.3318593519674067;47.40625;91.73590969017798;2275.5;12;3077.3130193905818;19718.169017798285;Saint-Théodore;Marseille 13e Arrondissement;13213;0.1824274968963102
132130602;0.3434195024624692;43.90833333333333;159.77934617574488;2634.5;15;4197.741496598639;20673.1626494591;La Marie;Marseille 13e Arrondissement;13213;0.19928764918998298
132130603;0.33630615848445994;34.74107142857143;66.98306990490876;1945.5;14;3220.0806451612902;19529.78586481624;Les Olives Village;Marseille 13e Arrondissement;13213;0.202491693603145
132130604;0.3392626715529434;56.28125;223.11389505830095;1801;8;2501.1881510416665;19310.559855635755;Fondacle;Marseille 13e Arrondissement;13213;0.23337186370406887
132130605;0.3634042972683771;39.595588235294116;62.497237697307334;2692.5;17;3834.8787735849055;24398.64557103064;Ravelle-Mont Riant;Marseille 13e Arrondissement;13213;0.22003228703642058
132130607;0.3189243529856021;70.77777777777777;100.15580847723703;2548;9;3380.9589480436175;19166.61856357928;La Maurelle;Marseille 13e Arrondissement;13213;0.2096240321305897
132130701;0.38903567210033907;19.776515151515152;79.97876364681096;2610.5;33;4029.5812941816203;27118.917831832983;Palama;Marseille 13e Arrondissement;13213;0.2734213344740329
132130802;0.24073724484769685;117.875;125.63852067868507;1414.5;3;3236.220472440945;14125.41894662425;Val Plan;Marseille 13e Arrondissement;13213;0.09036082788634524
132130803;0.2543257638578735;86.70833333333333;395.45927438731366;2081;6;3618.801089918256;14907.424459394522;Le Clos;Marseille 13e Arrondissement;13213;0.0849111697666831
132130804;0.3104136502259569;72.0875;342.88718137679894;2883.5;10;2532.6266195524145;18570.788937055662;Métro La Rose;Marseille 13e Arrondissement;13213;0.12478255995167242
132130805;0.27767959809650067;57.24038461538461;81.3550940702167;2976.5;13;2160.2185350060704;17585.37735595498;Les Jonquilles;Marseille 13e Arrondissement;13213;0.1729214574139714
